id,countryName,continent,population,IMF_GDP,UN_GDP,IMF_GDP_per_capita,UN_GDP_per_capita
752,Sweden,Europe,10612.09,6.69872E11,5.14476E11,63123.5
756,Switzerland,Europe,8796.67,8.88199E11,6.68851E11,100969.92
760,Syria,Asia,23227.01,0.0,2.2163075121E10,954.19
158,Taiwan,Asia,23923.28,8.92516E11,0.0,37307.43
762,Tajikistan,Asia,10143.54,7.699E9,6.951679338E9,759.01
834,Tanzania,Africa,67438.11,8.6152E10,0.0,1277.5
764,Thailand,Asia,71801.28,5.56372E11,4.07026E11,7748.78
626,Timor-Leste,Asia,1360.6,2.035E9,2.703285752E9,1495.67
768,Togo,Africa,9053.8,9.539E9,4.449262345E9,1053.59
776,Tonga,Oceania,107.77,5.74E8,4.01460313E8,5326.01
780,Trinidad and Tobago,North America,1534.94,2.503E10,2.4086176564E10,16306.86
788,Tunisia,Africa,12458.22,0.0,4.1703561397E10,3347.47
792,Turkey,Europe,85816.2,7.14305E11,8.63712E11,8323.66
795,Turkmenistan,Asia,6516.1,8.4893E10,3.6179885714E10,13028.19
796,Turks and Caicos Islands,North America,46.06,0.0,9.17550492E8,19919.9
798,Tuvalu,Oceania,11.4,7.1E7,3.6697185E7,6230.26
800,Uganda,Africa,48582.33,5.01E10,2.5307842467E10,1031.24
804,Ukraine,Europe,36744.63,0.0,9.3270354852E10,2538.34
784,United Arab Emirates,Asia,9516.87,5.06234E11,3.48744E11,53193.32
826,United Kingdom,Europe,67736.8,3.68694E12,2.6479E12,54430.31
840,United States,North America,339996.56,2.66952E13,1.86245E13,78515.94
858,Uruguay,South America,3423.11,6.6988E10,5.2419718459E10,19569.35
860,Uzbekistan,Asia,35163.94,8.1809E10,6.7778902435E10,2326.5
548,Vanuatu,Oceania,334.51,1.071E9,8.3751979E8,3201.74
862,Venezuela,South America,28838.5,4.9823E10,2.91376E11,1727.66
704,Vietnam,Asia,98858.95,4.62644E11,2.05276E11,4679.84
887,Yemen,Asia,34449.83,2.9556E10,2.5374086438E10,857.94
894,Zambia,Africa,20569.74,2.7709E10,2.1063063977E10,1347.08
716,Zimbabwe,Africa,16665.41,3.4654E10,1.6123763648E10,2079.4
